,Eid,Funding_Count,Cite-By_Count,Has_Funding,Has_Cite-By
11934,2-s2.0-85110766811,5,1,1,1
11935,2-s2.0-85114623649,2,16,1,1
11936,2-s2.0-85104466201,0,0,0,0
11937,2-s2.0-85118402440,6,2,1,1
11938,2-s2.0-85098104564,5,63,1,1
11939,2-s2.0-85103608944,0,2,0,1
11940,2-s2.0-85114796109,4,5,1,1
11941,2-s2.0-85101054469,6,3,1,1
11942,2-s2.0-85103918650,2,2,1,1
11943,2-s2.0-85145197389,5,0,1,0
11944,2-s2.0-85120082503,0,4,0,1
11945,2-s2.0-85114685088,0,1,0,1
11946,2-s2.0-85102696212,3,10,1,1
11947,2-s2.0-85100579607,4,21,1,1
11948,2-s2.0-85109023366,2,0,1,0
11949,2-s2.0-85126121321,2,0,1,0
11950,2-s2.0-85096381997,6,32,1,1
11951,2-s2.0-85084665697,2,12,1,1
11952,2-s2.0-85100608446,0,3,0,1
11953,2-s2.0-85112610102,0,2,0,1
11954,2-s2.0-85115377014,4,0,1,0
11955,2-s2.0-85109798007,4,4,1,1
11956,2-s2.0-85100122079,5,3,1,1
11957,2-s2.0-85111238296,105,43,1,1
11958,2-s2.0-85117893954,3,0,1,0
11959,2-s2.0-85121405799,2,7,1,1
11960,2-s2.0-85111652675,6,0,1,0
11961,2-s2.0-85119358476,6,4,1,1
11962,2-s2.0-85121337328,0,10,0,1
11963,2-s2.0-85108778521,2,0,1,0
11964,2-s2.0-85106742537,0,6,0,1
11965,2-s2.0-85105968091,2,2,1,1
11966,2-s2.0-85105043666,0,5,0,1
11967,2-s2.0-85111196154,5,0,1,0
11968,2-s2.0-85124559855,0,0,0,0
11969,2-s2.0-85107074745,0,1,0,1
11970,2-s2.0-85122457053,2,4,1,1
11971,2-s2.0-85102619204,2,1030,1,1
11972,2-s2.0-85115425653,0,0,0,0
11973,2-s2.0-85103028713,0,1,0,1
11974,2-s2.0-85073819211,5,4,1,1
11975,2-s2.0-85107419122,3,13,1,1
11976,2-s2.0-85100887127,5,4,1,1
11977,2-s2.0-85115044869,2,0,1,0
11978,2-s2.0-85107084833,5,43,1,1
11979,2-s2.0-85109200647,3,7,1,1
11980,2-s2.0-85107360622,3,1,1,1
11981,2-s2.0-85107902419,5,8,1,1
11982,2-s2.0-85108252667,12,8,1,1
11983,2-s2.0-85129157351,0,0,0,0
11984,2-s2.0-85099288372,2,6,1,1
11985,2-s2.0-85105162408,0,0,0,0
11986,2-s2.0-85122124745,5,3,1,1
11987,2-s2.0-85105573619,6,10,1,1
11988,2-s2.0-85120423928,5,5,1,1
11989,2-s2.0-85091107901,0,7,0,1
11990,2-s2.0-85122019690,5,4,1,1
11991,2-s2.0-85097205804,2,14,1,1
11992,2-s2.0-85129144010,0,5,0,1
11993,2-s2.0-85097462910,4,13,1,1
11994,2-s2.0-85113299552,2,2,1,1
11995,2-s2.0-85114350199,0,1,0,1
11996,2-s2.0-85104488343,3,10,1,1
11997,2-s2.0-85110390591,6,9,1,1
11998,2-s2.0-85098332405,5,10,1,1
11999,2-s2.0-85107223080,5,2,1,1
12000,2-s2.0-85103990516,2,2,1,1
12001,2-s2.0-85113799238,3,1,1,1
12002,2-s2.0-85119086739,2,1,1,1
12003,2-s2.0-85092914648,2,2,1,1
12004,2-s2.0-85102294884,4,85,1,1
12005,2-s2.0-85098732245,2,1,1,1
12006,2-s2.0-85117701600,2,0,1,0
12007,2-s2.0-85104645963,5,5,1,1
12008,2-s2.0-85124847708,0,0,0,0
12009,2-s2.0-85106579369,3,48,1,1
12010,2-s2.0-85117592725,5,2,1,1
12011,2-s2.0-85104923503,0,2,0,1
12012,2-s2.0-85105176425,2,0,1,0
12013,2-s2.0-85088595847,0,6,0,1
12014,2-s2.0-85099644641,0,1,0,1
12015,2-s2.0-85105718478,0,1,0,1
12016,2-s2.0-85114320526,2,6,1,1
12017,2-s2.0-85100823772,5,0,1,0
12018,2-s2.0-85091367825,5,9,1,1
12019,2-s2.0-85110756210,2,1,1,1
12020,2-s2.0-85100280381,0,6,0,1
12021,2-s2.0-85107563620,4,40,1,1
12022,2-s2.0-85100919126,0,4,0,1
12023,2-s2.0-85114459930,2,0,1,0
12024,2-s2.0-85113863671,0,0,0,0
12025,2-s2.0-85116521325,5,15,1,1
12026,2-s2.0-85109722218,4,4,1,1
12027,2-s2.0-85105117565,3,13,1,1
12028,2-s2.0-85120583368,5,10,1,1
12029,2-s2.0-85102965524,4,33,1,1
12030,2-s2.0-85099410472,10,23,1,1
12031,2-s2.0-85119980739,4,2,1,1
12032,2-s2.0-85100500885,5,7,1,1
12033,2-s2.0-85109308287,0,0,0,0
12034,2-s2.0-85111613338,0,39,0,1
12035,2-s2.0-85108330388,6,0,1,0
12036,2-s2.0-85123469207,0,3,0,1
12037,2-s2.0-85122217684,0,2,0,1
12038,2-s2.0-85114796714,0,7,0,1
12039,2-s2.0-85111378604,4,4,1,1
12040,2-s2.0-85114197485,3,3,1,1
12041,2-s2.0-85101247855,2,0,1,0
12042,2-s2.0-85118843638,2,3,1,1
12043,2-s2.0-85118195813,4,2,1,1
12044,2-s2.0-85088831213,2,1,1,1
12045,2-s2.0-85098193096,1,3,1,1
12046,2-s2.0-85109038660,0,2,0,1
12047,2-s2.0-85116638121,1,0,1,0
12048,2-s2.0-85103957486,6,16,1,1
12049,2-s2.0-85097029282,2,3,1,1
12050,2-s2.0-85117939467,6,0,1,0
12051,2-s2.0-85094913757,2,0,1,0
12052,2-s2.0-85101743624,3,1,1,1
12053,2-s2.0-85122823475,1,21,1,1
12054,2-s2.0-85104145398,7,2,1,1
12055,2-s2.0-85077063099,0,2,0,1
12056,2-s2.0-85120651711,0,3,0,1
12057,2-s2.0-85108824419,3,2,1,1
12058,2-s2.0-85117165594,2,5,1,1
12059,2-s2.0-85111744634,5,0,1,0
12060,2-s2.0-85158978937,2,0,1,0
12061,2-s2.0-85099373612,104,33,1,1
12062,2-s2.0-85115259758,5,2,1,1
12063,2-s2.0-85122185564,2,1,1,1
12064,2-s2.0-85122594616,2,0,1,0
12065,2-s2.0-85108846528,3,1,1,1
12066,2-s2.0-85111032154,7,82,1,1
12067,2-s2.0-85110879059,6,0,1,0
12068,2-s2.0-85101625273,5,2,1,1
12069,2-s2.0-85096865759,4,18,1,1
12070,2-s2.0-85091042370,2,8,1,1
12071,2-s2.0-85097476622,6,1,1,1
12072,2-s2.0-85117595797,3,2,1,1
12073,2-s2.0-85104927819,4,9,1,1
12074,2-s2.0-85119111046,0,0,0,0
12075,2-s2.0-85101563160,1,1,1,1
12076,2-s2.0-85110086369,5,3,1,1
12077,2-s2.0-85123511547,0,0,0,0
12078,2-s2.0-85109691723,2,0,1,0
12079,2-s2.0-85106180269,0,0,0,0
12080,2-s2.0-85103803036,12,3,1,1
12081,2-s2.0-85123037385,2,0,1,0
12082,2-s2.0-85102586381,0,296,0,1
12083,2-s2.0-85096971867,3,3,1,1
12084,2-s2.0-85095786276,3,49,1,1
12085,2-s2.0-85101229384,2,4,1,1
12086,2-s2.0-85102083926,3,2,1,1
12087,2-s2.0-85108965899,2,1,1,1
12088,2-s2.0-85099641620,2,0,1,0
12089,2-s2.0-85104150870,4,10,1,1
12090,2-s2.0-85140163600,0,0,0,0
12091,2-s2.0-85112363761,6,6,1,1
12092,2-s2.0-85116397323,5,3,1,1
12093,2-s2.0-85106757141,1,21,1,1
12094,2-s2.0-85127570324,2,2,1,1
12095,2-s2.0-85107340228,5,4,1,1
12096,2-s2.0-85119988759,2,39,1,1
12097,2-s2.0-85101765419,0,15,0,1
12098,2-s2.0-85091658772,0,31,0,1
12099,2-s2.0-85113163954,2,7,1,1
12100,2-s2.0-85104632366,10,0,1,0
12101,2-s2.0-85106626488,0,0,0,0
12102,2-s2.0-85101380481,0,15,0,1
12103,2-s2.0-85110775962,4,5,1,1
12104,2-s2.0-85104382409,0,1,0,1
12105,2-s2.0-85113792304,6,1,1,1
12106,2-s2.0-85106860010,3,2,1,1
12107,2-s2.0-85118257199,0,6,0,1
12108,2-s2.0-85122631532,0,0,0,0
12109,2-s2.0-85117283638,3,4,1,1
12110,2-s2.0-85098110031,3,11,1,1
12111,2-s2.0-85101899050,6,17,1,1
12112,2-s2.0-85119416871,0,15,0,1
12113,2-s2.0-85110968136,5,3,1,1
12114,2-s2.0-85090062751,15,26,1,1
12115,2-s2.0-85116628666,4,9,1,1
12116,2-s2.0-85080048153,2,17,1,1
12117,2-s2.0-85110956704,3,2,1,1
12118,2-s2.0-85103497823,5,4,1,1
12119,2-s2.0-85100379103,4,16,1,1
12120,2-s2.0-85099373782,7,1,1,1
12121,2-s2.0-85119495543,0,1,0,1
12122,2-s2.0-85107721220,2,2,1,1
12123,2-s2.0-85099661832,4,21,1,1
12124,2-s2.0-85115788844,6,6,1,1
12125,2-s2.0-85115954606,3,9,1,1
12126,2-s2.0-85114660428,6,1,1,1
12127,2-s2.0-85100552002,0,5,0,1
12128,2-s2.0-85070551869,3,8,1,1
12129,2-s2.0-85099836525,4,0,1,0
12130,2-s2.0-85103211042,3,5,1,1
12131,2-s2.0-85119720228,2,1,1,1
12132,2-s2.0-85103325469,0,0,0,0
12133,2-s2.0-85125196867,2,0,1,0
12134,2-s2.0-85115001675,6,11,1,1
12135,2-s2.0-85104759072,0,0,0,0
12136,2-s2.0-85106253348,2,7,1,1
12137,2-s2.0-85119298877,0,19,0,1
12138,2-s2.0-85091976994,2,29,1,1
12139,2-s2.0-85116824959,5,16,1,1
12140,2-s2.0-85105546442,5,2,1,1
12141,2-s2.0-85102876290,4,13,1,1
12142,2-s2.0-85116762243,26,9,1,1
12143,2-s2.0-85114624026,102,30,1,1
12144,2-s2.0-85120501195,6,3,1,1
12145,2-s2.0-85121529735,2,2,1,1
12146,2-s2.0-85105771436,0,8,0,1
12147,2-s2.0-85116059634,4,2,1,1
12148,2-s2.0-85103136157,5,1,1,1
12149,2-s2.0-85100221029,2,13,1,1
12150,2-s2.0-85109125980,4,17,1,1
12151,2-s2.0-85100472439,0,1,0,1
12152,2-s2.0-85111558722,4,2,1,1
12153,2-s2.0-85100989503,5,7,1,1
12154,2-s2.0-85114225244,0,0,0,0
12155,2-s2.0-85102120752,2,7,1,1
12156,2-s2.0-85120955281,0,0,0,0
12157,2-s2.0-85099042992,3,11,1,1
12158,2-s2.0-85108570839,0,14,0,1
12159,2-s2.0-85101722929,5,7,1,1
12160,2-s2.0-85118422556,0,0,0,0
12161,2-s2.0-85094193162,0,1,0,1
12162,2-s2.0-85102015893,3,1,1,1
12163,2-s2.0-85106540645,0,2,0,1
12164,2-s2.0-85101357290,0,3,0,1
12165,2-s2.0-85123539153,5,0,1,0
12166,2-s2.0-85121150916,0,1,0,1
12167,2-s2.0-85121719004,0,23,0,1
12168,2-s2.0-85112769034,9,0,1,0
12169,2-s2.0-85113968211,0,0,0,0
12170,2-s2.0-85093510416,0,11,0,1
12171,2-s2.0-85118614616,3,1,1,1
12172,2-s2.0-85107405667,8,11,1,1
12173,2-s2.0-85104484631,0,8,0,1
12174,2-s2.0-85108068840,5,3,1,1
12175,2-s2.0-85112048315,6,10,1,1
12176,2-s2.0-85102201123,0,4,0,1
12177,2-s2.0-85121466933,4,2,1,1
12178,2-s2.0-85119607780,5,5,1,1
12179,2-s2.0-85101518068,0,0,0,0
12180,2-s2.0-85100154218,0,1,0,1
12181,2-s2.0-85121566871,5,0,1,0
12182,2-s2.0-85101924958,3,16,1,1
12183,2-s2.0-85133683031,0,0,0,0
12184,2-s2.0-85123737632,1,0,1,0
12185,2-s2.0-85110538928,4,5,1,1
12186,2-s2.0-85105725903,9,0,1,0
12187,2-s2.0-85102277735,0,4,0,1
12188,2-s2.0-85117951808,6,3,1,1
12189,2-s2.0-85100016526,7,31,1,1
12190,2-s2.0-85118722061,2,3,1,1
12191,2-s2.0-85118266598,3,27,1,1
12192,2-s2.0-85112353752,0,1,0,1
12193,2-s2.0-85112664121,2,1,1,1
12194,2-s2.0-85116275758,3,6,1,1
12195,2-s2.0-85121614730,5,25,1,1
12196,2-s2.0-85125712161,0,0,0,0
12197,2-s2.0-85124957575,5,0,1,0
12198,2-s2.0-85107870935,0,5,0,1
12199,2-s2.0-85102867761,2,8,1,1
12200,2-s2.0-85112436394,0,1,0,1
12201,2-s2.0-85104665934,4,1,1,1
12202,2-s2.0-85099113470,0,0,0,0
12203,2-s2.0-85105267307,6,4,1,1
12204,2-s2.0-85116706101,4,0,1,0
12205,2-s2.0-85105289799,4,56,1,1
12206,2-s2.0-85103477702,2,0,1,0
12207,2-s2.0-85118686925,0,2,0,1
12208,2-s2.0-85101810675,0,63,0,1
12209,2-s2.0-85099957102,2,123,1,1
12210,2-s2.0-85107083407,3,11,1,1
12211,2-s2.0-85098470470,7,0,1,0
12212,2-s2.0-85104912021,0,0,0,0
12213,2-s2.0-85096177501,6,1,1,1
12214,2-s2.0-85117338933,0,1,0,1
12215,2-s2.0-85105113535,2,1,1,1
12216,2-s2.0-85125075232,0,0,0,0
12217,2-s2.0-85111858963,2,4,1,1
12218,2-s2.0-85120653395,4,22,1,1
12219,2-s2.0-85116075832,3,9,1,1
12220,2-s2.0-85117034955,6,34,1,1
12221,2-s2.0-85100384379,4,4,1,1
12222,2-s2.0-85103039555,4,9,1,1
12223,2-s2.0-85080926253,4,7,1,1
12224,2-s2.0-85109495871,0,19,0,1
12225,2-s2.0-85114053364,2,5,1,1
12226,2-s2.0-85108324850,2,1,1,1
12227,2-s2.0-85099810970,2,26,1,1
12228,2-s2.0-85119654611,6,14,1,1
12229,2-s2.0-85105599444,12,19,1,1
12230,2-s2.0-85099692948,0,34,0,1
12231,2-s2.0-85118275963,5,1,1,1
12232,2-s2.0-85113210875,0,0,0,0
12233,2-s2.0-85116363758,5,6,1,1
12234,2-s2.0-85112838235,0,0,0,0
12235,2-s2.0-85107938415,5,2,1,1
12236,2-s2.0-85106810447,0,4,0,1
12237,2-s2.0-85117299025,5,0,1,0
12238,2-s2.0-85124421019,3,4,1,1
12239,2-s2.0-85113563012,6,1,1,1
12240,2-s2.0-85114513905,0,1,0,1
12241,2-s2.0-85108373943,2,9,1,1
12242,2-s2.0-85102649507,2,12,1,1
12243,2-s2.0-85109111521,0,9,0,1
12244,2-s2.0-85107749220,2,3,1,1
12245,2-s2.0-85115451536,6,1,1,1
12246,2-s2.0-85107469682,2,4,1,1
12247,2-s2.0-85136959986,7,2,1,1
12248,2-s2.0-85098587894,0,70,0,1
12249,2-s2.0-85106598283,5,7,1,1
12250,2-s2.0-85104762838,4,2,1,1
12251,2-s2.0-85099278473,5,3,1,1
12252,2-s2.0-85120796521,5,1,1,1
12253,2-s2.0-85106567452,2,1,1,1
12254,2-s2.0-85100766378,0,2,0,1
12255,2-s2.0-85103071923,4,6,1,1
12256,2-s2.0-85128118888,0,0,0,0
12257,2-s2.0-85108334784,2,8,1,1
12258,2-s2.0-85092147337,2,26,1,1
12259,2-s2.0-85092714986,5,9,1,1
12260,2-s2.0-85111644065,7,4,1,1
12261,2-s2.0-85099824904,6,12,1,1
12262,2-s2.0-85110617298,5,3,1,1
12263,2-s2.0-85118504456,3,5,1,1
12264,2-s2.0-85100833731,2,4,1,1
12265,2-s2.0-85116661735,2,7,1,1
12266,2-s2.0-85114053480,3,18,1,1
12267,2-s2.0-85118492991,4,0,1,0
12268,2-s2.0-85105836098,5,3,1,1
12269,2-s2.0-85112568394,4,7,1,1
12270,2-s2.0-85112301438,2,2,1,1
12271,2-s2.0-85111025787,3,6,1,1
12272,2-s2.0-85111240487,5,3,1,1
12273,2-s2.0-85107555192,3,1,1,1
12274,2-s2.0-85102862711,2,73,1,1
12275,2-s2.0-85099277606,4,12,1,1
12276,2-s2.0-85100270627,1,0,1,0
12277,2-s2.0-85081934762,0,19,0,1
12278,2-s2.0-85112735447,6,2,1,1
12279,2-s2.0-85117510252,3,5,1,1
12280,2-s2.0-85096199957,5,9,1,1
12281,2-s2.0-85089289964,0,8,0,1
12282,2-s2.0-85109406726,5,3,1,1
12283,2-s2.0-85087710010,3,1,1,1
12284,2-s2.0-85103048314,6,5,1,1
12285,2-s2.0-85115664663,4,5,1,1
12286,2-s2.0-85105169345,0,3,0,1
12287,2-s2.0-85094959621,0,1,0,1
12288,2-s2.0-85118786481,2,0,1,0
12289,2-s2.0-85096759809,2,6,1,1
12290,2-s2.0-85105164646,5,17,1,1
12291,2-s2.0-85103770896,4,14,1,1
12292,2-s2.0-85126401020,0,1,0,1
12293,2-s2.0-85120573522,5,0,1,0
12294,2-s2.0-85079857435,3,17,1,1
12295,2-s2.0-85111895517,6,8,1,1
12296,2-s2.0-85112057474,11,2,1,1
12297,2-s2.0-85105352118,2,21,1,1
12298,2-s2.0-85120828437,0,0,0,0
12299,2-s2.0-85086343902,2,7,1,1
12300,2-s2.0-85113330440,0,0,0,0
12301,2-s2.0-85110178964,0,4,0,1
12302,2-s2.0-85099969383,2,2,1,1
12303,2-s2.0-85078894852,0,3,0,1
12304,2-s2.0-85124337307,0,1,0,1
12305,2-s2.0-85100983995,2,0,1,0
12306,2-s2.0-85125622012,0,3,0,1
12307,2-s2.0-85125147751,2,10,1,1
12308,2-s2.0-85103002619,0,0,0,0
12309,2-s2.0-85097807060,2,2,1,1
12310,2-s2.0-85110226693,5,11,1,1
12311,2-s2.0-85088808413,4,3,1,1
12312,2-s2.0-85095937307,3,22,1,1
12313,2-s2.0-85128197549,0,0,0,0
12314,2-s2.0-85110614416,0,0,0,0
12315,2-s2.0-85107273370,2,7,1,1
12316,2-s2.0-85097583394,3,39,1,1
12317,2-s2.0-85115333738,2,5,1,1
12318,2-s2.0-85107357237,5,1,1,1
12319,2-s2.0-85118562735,4,20,1,1
12320,2-s2.0-85107939064,0,1,0,1
12321,2-s2.0-85105146040,0,1,0,1
12322,2-s2.0-85108648420,5,76,1,1
12323,2-s2.0-85114640979,0,0,0,0
12324,2-s2.0-85111688920,8,9,1,1
12325,2-s2.0-85099468254,2,57,1,1
12326,2-s2.0-85106245139,2,1,1,1
12327,2-s2.0-85128101350,0,0,0,0
12328,2-s2.0-85107601425,4,0,1,0
12329,2-s2.0-85098880282,2,6,1,1
12330,2-s2.0-85133663800,0,0,0,0
12331,2-s2.0-85115131074,0,4,0,1
12332,2-s2.0-85092897875,0,0,0,0
12333,2-s2.0-85090165699,3,8,1,1
12334,2-s2.0-85129485225,5,1,1,1
12335,2-s2.0-85108109602,0,0,0,0
12336,2-s2.0-85101597870,4,36,1,1
12337,2-s2.0-85100957769,0,0,0,0
12338,2-s2.0-85103862210,3,9,1,1
12339,2-s2.0-85099214806,1,3,1,1
12340,2-s2.0-85100826405,6,9,1,1
12341,2-s2.0-85111505437,0,5,0,1
12342,2-s2.0-85114385875,3,10,1,1
12343,2-s2.0-85091065274,3,2,1,1
12344,2-s2.0-85086435351,3,13,1,1
12345,2-s2.0-85114434046,3,6,1,1
12346,2-s2.0-85114385755,2,14,1,1
12347,2-s2.0-85107888917,5,2,1,1
12348,2-s2.0-85116345185,3,9,1,1
12349,2-s2.0-85100526322,14,4,1,1
12350,2-s2.0-85108981381,20,9,1,1
12351,2-s2.0-85099899114,0,1,0,1
12352,2-s2.0-85100092976,2,6,1,1
12353,2-s2.0-85103257855,0,1,0,1
12354,2-s2.0-85119515286,3,1,1,1
12355,2-s2.0-85114025173,2,16,1,1
12356,2-s2.0-85105875685,5,4,1,1
12357,2-s2.0-85111157455,7,11,1,1
12358,2-s2.0-85114020692,8,9,1,1
12359,2-s2.0-85104047907,5,7,1,1
12360,2-s2.0-85113324807,5,0,1,0
12361,2-s2.0-85106900232,6,4,1,1
12362,2-s2.0-85104588310,0,4,0,1
12363,2-s2.0-85104445577,0,7,0,1
12364,2-s2.0-85098290369,0,9,0,1
12365,2-s2.0-85105247932,2,2,1,1
12366,2-s2.0-85117161226,0,1,0,1
12367,2-s2.0-85101384229,2,15,1,1
12368,2-s2.0-85089402899,0,1,0,1
12369,2-s2.0-85119383716,5,11,1,1
12370,2-s2.0-85118301464,2,0,1,0
12371,2-s2.0-85106601584,3,14,1,1
12372,2-s2.0-85104610241,3,17,1,1
12373,2-s2.0-85116389722,5,10,1,1
12374,2-s2.0-85125179348,0,0,0,0
12375,2-s2.0-85096646241,0,32,0,1
12376,2-s2.0-85118353292,2,0,1,0
12377,2-s2.0-85094924306,1,10,1,1
12378,2-s2.0-85108407029,6,1,1,1
12379,2-s2.0-85102450770,0,2,0,1
12380,2-s2.0-85102513854,0,5,0,1
12381,2-s2.0-85103385478,6,7,1,1
12382,2-s2.0-85102423402,5,19,1,1
12383,2-s2.0-85123646568,0,2,0,1
12384,2-s2.0-85119931272,6,4,1,1
12385,2-s2.0-85107343515,5,60,1,1
12386,2-s2.0-85092255014,3,12,1,1
12387,2-s2.0-85112255237,0,8,0,1
12388,2-s2.0-85099835244,0,1,0,1
12389,2-s2.0-85146201402,0,1,0,1
12390,2-s2.0-85116493633,0,1,0,1
12391,2-s2.0-85108722100,0,14,0,1
12392,2-s2.0-85110043301,2,13,1,1
12393,2-s2.0-85102313796,5,16,1,1
12394,2-s2.0-85110299405,2,8,1,1
12395,2-s2.0-85115032102,2,8,1,1
12396,2-s2.0-85122885245,2,2,1,1
12397,2-s2.0-85115146426,6,0,1,0
12398,2-s2.0-85112351863,100,13,1,1
12399,2-s2.0-85101545748,0,0,0,0
12400,2-s2.0-85110178127,0,0,0,0
12401,2-s2.0-85092557487,0,2,0,1
12402,2-s2.0-85117824821,4,2,1,1
12403,2-s2.0-85095754493,3,16,1,1
12404,2-s2.0-85119277293,6,0,1,0
12405,2-s2.0-85122588535,0,2,0,1
12406,2-s2.0-85102090799,4,0,1,0
12407,2-s2.0-85104727494,5,5,1,1
12408,2-s2.0-85116618891,4,5,1,1
12409,2-s2.0-85102883785,2,1,1,1
12410,2-s2.0-85109300749,2,0,1,0
12411,2-s2.0-85097209563,0,0,0,0
12412,2-s2.0-85096191087,0,19,0,1
12413,2-s2.0-85103612395,0,3,0,1
12414,2-s2.0-85116996984,2,8,1,1
12415,2-s2.0-85150581442,0,0,0,0
12416,2-s2.0-85104897555,3,2,1,1
12417,2-s2.0-85099326569,5,6,1,1
12418,2-s2.0-85111760262,3,0,1,0
12419,2-s2.0-85103783559,4,6,1,1
12420,2-s2.0-85102385781,5,8,1,1
12421,2-s2.0-85108244027,5,66,1,1
12422,2-s2.0-85123733643,6,1,1,1
12423,2-s2.0-85120696092,0,0,0,0
12424,2-s2.0-85110751606,3,10,1,1
12425,2-s2.0-85123002433,2,0,1,0
12426,2-s2.0-85114912002,6,5,1,1
12427,2-s2.0-85109768169,15,11,1,1
12428,2-s2.0-85101296874,4,9,1,1
12429,2-s2.0-85111961682,5,14,1,1
12430,2-s2.0-85108349480,6,4,1,1
12431,2-s2.0-85118841358,4,4,1,1
12432,2-s2.0-85118451031,0,0,0,0
12433,2-s2.0-85098464470,2,22,1,1
12434,2-s2.0-85118127451,0,1,0,1
12435,2-s2.0-85091898440,2,15,1,1
12436,2-s2.0-85081988764,3,12,1,1
12437,2-s2.0-85105594057,5,8,1,1
12438,2-s2.0-85110745197,5,15,1,1
12439,2-s2.0-85101283686,0,1,0,1
12440,2-s2.0-85123596931,6,1,1,1
12441,2-s2.0-85114677878,78,5,1,1
12442,2-s2.0-85100822625,0,0,0,0
12443,2-s2.0-85116879092,0,1,0,1
12444,2-s2.0-85091267537,4,17,1,1
12445,2-s2.0-85116459753,4,3,1,1
12446,2-s2.0-85110587632,2,4,1,1
12447,2-s2.0-85099107726,1,15,1,1
12448,2-s2.0-85098879690,2,7,1,1
12449,2-s2.0-85104275795,3,16,1,1
12450,2-s2.0-85106195498,2,5,1,1
12451,2-s2.0-85119907690,3,10,1,1
12452,2-s2.0-85097399406,6,43,1,1
12453,2-s2.0-85099619076,2,2,1,1
12454,2-s2.0-85100936786,6,18,1,1
12455,2-s2.0-85116413521,2,0,1,0
12456,2-s2.0-85109711033,5,4,1,1
12457,2-s2.0-85113937886,0,3,0,1
12458,2-s2.0-85104181575,0,4,0,1
12459,2-s2.0-85124007135,5,1,1,1
12460,2-s2.0-85107198511,2,5,1,1
12461,2-s2.0-85113461195,3,5,1,1
12462,2-s2.0-85104534956,0,4,0,1
12463,2-s2.0-85114232002,0,8,0,1
12464,2-s2.0-85111159445,3,9,1,1
12465,2-s2.0-85116558134,2,6,1,1
12466,2-s2.0-85105553182,0,0,0,0
12467,2-s2.0-85117538571,2,11,1,1
12468,2-s2.0-85119142918,6,3,1,1
12469,2-s2.0-85102597293,0,2,0,1
12470,2-s2.0-85117703305,2,10,1,1
12471,2-s2.0-85098656968,6,5,1,1
12472,2-s2.0-85099351842,2,3,1,1
12473,2-s2.0-85106363377,6,0,1,0
12474,2-s2.0-85120955008,0,10,0,1
12475,2-s2.0-85098658975,6,294,1,1
12476,2-s2.0-85104868506,0,0,0,0
12477,2-s2.0-85107925975,3,3,1,1
12478,2-s2.0-85108645886,2,1,1,1
12479,2-s2.0-85107147899,3,5,1,1
12480,2-s2.0-85098232848,6,36,1,1
12481,2-s2.0-85107767159,7,0,1,0
12482,2-s2.0-85115222751,2,2,1,1
12483,2-s2.0-85122707686,2,1,1,1
12484,2-s2.0-85100062986,3,20,1,1
12485,2-s2.0-85113617491,2,6,1,1
12486,2-s2.0-85128707081,3,0,1,0
12487,2-s2.0-85097074032,5,2,1,1
12488,2-s2.0-85122182316,0,1,0,1
12489,2-s2.0-85120458831,5,0,1,0
12490,2-s2.0-85105489976,2,1,1,1
12491,2-s2.0-85124498583,2,10,1,1
12492,2-s2.0-85116454366,102,9,1,1
12493,2-s2.0-85111356662,5,1,1,1
12494,2-s2.0-85106907639,2,4,1,1
12495,2-s2.0-85107624883,2,18,1,1
12496,2-s2.0-85115750146,7,2,1,1
12497,2-s2.0-85102714539,5,13,1,1
12498,2-s2.0-85107131824,6,4,1,1
12499,2-s2.0-85117919378,2,0,1,0
12500,2-s2.0-85104343880,3,14,1,1
12501,2-s2.0-85104069418,4,1,1,1
12502,2-s2.0-85076932395,0,2,0,1
12503,2-s2.0-85114336090,6,1,1,1
12504,2-s2.0-85103662149,0,16,0,1
12505,2-s2.0-85101668172,0,0,0,0
12506,2-s2.0-85122510911,2,0,1,0
12507,2-s2.0-85115348501,0,0,0,0
12508,2-s2.0-85102682432,0,5,0,1
12509,2-s2.0-85102271073,2,8,1,1
12510,2-s2.0-85089888904,6,6,1,1
12511,2-s2.0-85083564730,7,18,1,1
12512,2-s2.0-85115883855,4,0,1,0
12513,2-s2.0-85110112593,2,9,1,1
12514,2-s2.0-85100761273,5,3,1,1
12515,2-s2.0-85113543856,2,6,1,1
12516,2-s2.0-85127811920,0,4,0,1
12517,2-s2.0-85116933583,2,5,1,1
12518,2-s2.0-85111712984,2,0,1,0
12519,2-s2.0-85121286428,0,0,0,0
12520,2-s2.0-85113226290,0,16,0,1
12521,2-s2.0-85111946546,4,7,1,1
12522,2-s2.0-85089107255,3,7,1,1
12523,2-s2.0-85117755487,2,5,1,1
12524,2-s2.0-85104944270,3,3,1,1
12525,2-s2.0-85115216237,5,2,1,1
12526,2-s2.0-85103913210,2,1,1,1
12527,2-s2.0-85117835446,2,1,1,1
12528,2-s2.0-85098645973,4,15,1,1
12529,2-s2.0-85111032783,2,0,1,0
12530,2-s2.0-85105551811,2,1,1,1
12531,2-s2.0-85125966609,0,0,0,0
12532,2-s2.0-85103787598,5,9,1,1
12533,2-s2.0-85119968735,9,3,1,1
12534,2-s2.0-85112292179,5,11,1,1
12535,2-s2.0-85103303047,0,1,0,1
12536,2-s2.0-85100841647,0,42,0,1
12537,2-s2.0-85105598545,1,6,1,1
12538,2-s2.0-85115259666,0,2,0,1
12539,2-s2.0-85145242195,0,0,0,0
12540,2-s2.0-85115739327,4,1,1,1
