Eid,Affiliation
2-s2.0-85128607491,60003630
2-s2.0-85128607491,60028190
2-s2.0-85128607491,126906725
2-s2.0-85153948417,60117964
2-s2.0-85153948417,60028190
2-s2.0-85153948417,60021944
2-s2.0-85153948417,60014982
2-s2.0-85168726922,60026655
2-s2.0-85168726922,60012932
2-s2.0-85168726922,60031331
2-s2.0-85168726922,60023619
2-s2.0-85168726922,60025702
2-s2.0-85168726922,60006974
2-s2.0-85168726922,60025709
2-s2.0-85168726922,112751884
2-s2.0-85168726922,60028333
2-s2.0-85168726922,60023691
2-s2.0-85168726922,60022183
2-s2.0-85169977162,60028190
2-s2.0-85168250885,60012521
2-s2.0-85168250885,60028190
2-s2.0-85168250885,60011947
2-s2.0-85162891205,60028190
2-s2.0-85162891205,60001884
2-s2.0-85162891205,60015046
2-s2.0-85162891205,60091507
2-s2.0-85162891205,60021543
2-s2.0-85162891205,60000881
2-s2.0-85162891205,60003858
2-s2.0-85163078171,60186732
2-s2.0-85163078171,60028190
2-s2.0-85168895552,60028190
2-s2.0-85168895552,60022183
2-s2.0-85168895552,60002620
2-s2.0-85168895552,60009116
2-s2.0-85165356287,60028190
2-s2.0-85165356287,60276477
2-s2.0-85146801438,60011947
2-s2.0-85146801438,60028190
2-s2.0-85153323009,60022183
2-s2.0-85153323009,60002620
2-s2.0-85153323009,60003500
2-s2.0-85153323009,108185156
2-s2.0-85161068827,60028726
2-s2.0-85161068827,60031901
2-s2.0-85161068827,60028190
2-s2.0-85161068827,121989005
2-s2.0-85161068827,60172666
2-s2.0-85143416791,60028190
2-s2.0-85156233104,60002620
2-s2.0-85163490321,60113434
2-s2.0-85163490321,60000264
2-s2.0-85163490321,60069382
2-s2.0-85163490321,60111656
2-s2.0-85163490321,60028190
2-s2.0-85168528112,60028190
2-s2.0-85136026197,60138776
2-s2.0-85136026197,60199583
2-s2.0-85136026197,60073786
2-s2.0-85136026197,60112757
2-s2.0-85136026197,60193849
2-s2.0-85159152684,60022183
2-s2.0-85159152684,60028190
2-s2.0-85159152684,60016173
2-s2.0-85159152684,60011384
2-s2.0-85149033952,60022183
2-s2.0-85149033952,60028190
2-s2.0-85149033952,60114221
2-s2.0-85149033952,117986824
2-s2.0-85149033952,112576504
2-s2.0-85149033952,60014976
2-s2.0-85149033952,60069744
2-s2.0-85149033952,112865087
2-s2.0-85149033952,60068708
2-s2.0-85149033952,60199632
2-s2.0-85149033952,60022174
2-s2.0-85149033952,129016745
2-s2.0-85149237683,106616183
2-s2.0-85149237683,60028190
2-s2.0-85152954877,60069392
2-s2.0-85152954877,60069421
2-s2.0-85152954877,60087559
2-s2.0-85152954877,60028190
2-s2.0-85168791511,60002746
2-s2.0-85168791511,60029929
2-s2.0-85168791511,60002620
2-s2.0-85168791511,60016782
2-s2.0-85168791511,60033096
2-s2.0-85165877378,60073391
2-s2.0-85165877378,60002620
2-s2.0-85165877378,60022183
2-s2.0-85166165358,60002620
2-s2.0-85166165358,60028190
2-s2.0-85166165358,60004391
2-s2.0-85166165358,60023422
2-s2.0-85166165358,60002483
2-s2.0-85166165358,60001001
2-s2.0-85166165358,60020543
2-s2.0-85149066165,60028190
2-s2.0-85164729968,60028190
2-s2.0-85138056518,60136265
2-s2.0-85138056518,60031004
2-s2.0-85138056518,60025258
2-s2.0-85138056518,60109259
2-s2.0-85138056518,60002620
2-s2.0-85138056518,60024453
2-s2.0-85138056518,60025639
2-s2.0-85138056518,60254871
2-s2.0-85138056518,60017018
2-s2.0-85149389185,60028190
2-s2.0-85149389185,60017285
2-s2.0-85149389185,112649034
2-s2.0-85149389185,60012521
2-s2.0-85149389185,127065946
2-s2.0-85150976526,60002620
2-s2.0-85150976526,60022183
2-s2.0-85150976526,60028190
2-s2.0-85150976526,60028415
2-s2.0-85162273383,60072277
2-s2.0-85162273383,60028190
2-s2.0-85162273383,101098986
2-s2.0-85162273383,60069392
2-s2.0-85162273383,60087559
2-s2.0-85162273383,60008091
2-s2.0-85162273383,60072319
2-s2.0-85162273383,60171679
2-s2.0-85169307476,60028190
2-s2.0-85164537754,60002620
2-s2.0-85164537754,112075852
2-s2.0-85164537754,60017165
2-s2.0-85159216623,60028190
2-s2.0-85159216623,60032882
2-s2.0-85159216623,60024830
2-s2.0-85150871899,60028190
2-s2.0-85150871899,60069383
2-s2.0-85150871899,60069390
2-s2.0-85150871899,60010105
2-s2.0-85170281338,60028190
2-s2.0-85149452025,60028190
2-s2.0-85149452025,60012094
2-s2.0-85166307233,60028190
2-s2.0-85166307233,60012718
2-s2.0-85146645253,60110939
2-s2.0-85146645253,60028190
2-s2.0-85146645253,60012521
2-s2.0-85146645253,60272237
2-s2.0-85146645253,60078566
2-s2.0-85147091687,60028190
2-s2.0-85147091687,60013983
2-s2.0-85167608381,60005412
2-s2.0-85167608381,60003711
2-s2.0-85167608381,60028190
2-s2.0-85163532106,60028190
2-s2.0-85151306911,60094571
2-s2.0-85151306911,60199583
2-s2.0-85151306911,60104671
2-s2.0-85151306911,60276078
2-s2.0-85151306911,60111704
2-s2.0-85151306911,60103785
2-s2.0-85130018844,60028190
2-s2.0-85163883850,60028190
2-s2.0-85163883850,60011947
2-s2.0-85163883850,60117963
2-s2.0-85164174163,60138675
2-s2.0-85164174163,60028190
2-s2.0-85149721061,60091507
2-s2.0-85149721061,60079728
2-s2.0-85149721061,60068769
2-s2.0-85149721061,60111704
2-s2.0-85149721061,60028190
2-s2.0-85149721061,60024322
2-s2.0-85162018480,60010874
2-s2.0-85162018480,60028190
2-s2.0-85163428606,60022457
2-s2.0-85163428606,60028190
2-s2.0-85163428606,60070137
2-s2.0-85147661758,60028190
2-s2.0-85167702678,60015887
2-s2.0-85167702678,60002620
2-s2.0-85169389778,60111820
2-s2.0-85169389778,60095147
2-s2.0-85169389778,60028190
2-s2.0-85149926144,60028190
2-s2.0-85149926144,60025960
2-s2.0-85160398110,60012070
2-s2.0-85160398110,60028190
2-s2.0-85146621691,121532086
2-s2.0-85146621691,60028190
2-s2.0-85146621691,60001884
2-s2.0-85146621691,129101804
2-s2.0-85149307253,109412449
2-s2.0-85149307253,60021016
2-s2.0-85149307253,60000953
2-s2.0-85149307253,60193828
2-s2.0-85149307253,60017412
2-s2.0-85149307253,60002746
2-s2.0-85149307253,60029329
2-s2.0-85149307253,60002620
2-s2.0-85168483053,60028190
2-s2.0-85168483053,60022674
2-s2.0-85168483053,60199582
2-s2.0-85148607813,60006964
2-s2.0-85148607813,60033133
2-s2.0-85148607813,60015887
2-s2.0-85148607813,60000316
2-s2.0-85148607813,60002620
2-s2.0-85170581578,60002620
2-s2.0-85170581578,60028190
2-s2.0-85170581578,60006314
2-s2.0-85170581578,106208652
2-s2.0-85156096900,60028190
2-s2.0-85156096900,60002620
2-s2.0-85145606287,60030801
2-s2.0-85145606287,60070137
2-s2.0-85145606287,60028190
2-s2.0-85169006858,60016146
2-s2.0-85169006858,60028190
2-s2.0-85169006858,60021944
2-s2.0-85169006858,60092137
2-s2.0-85151736627,60012718
2-s2.0-85151736627,60028190
2-s2.0-85170099383,60018809
2-s2.0-85170099383,60028190
2-s2.0-85170099383,130159292
2-s2.0-85167347697,60001921
2-s2.0-85167347697,60028190
2-s2.0-85167347697,60022676
2-s2.0-85150339636,60010062
2-s2.0-85150339636,60072820
2-s2.0-85150339636,107960219
2-s2.0-85150339636,60012259
2-s2.0-85150339636,60104446
2-s2.0-85150339636,60106488
2-s2.0-85150339636,60089631
2-s2.0-85164114323,60028190
2-s2.0-85164114323,60012311
2-s2.0-85124137553,60012521
2-s2.0-85124137553,60199582
2-s2.0-85124137553,60029306
2-s2.0-85124137553,60033085
2-s2.0-85124137553,60172698
2-s2.0-85124137553,112736858
2-s2.0-85124137553,60107781
2-s2.0-85165983036,60028190
2-s2.0-85139218691,60199583
2-s2.0-85139218691,60028190
2-s2.0-85139218691,60189723
2-s2.0-85139218691,60073786
2-s2.0-85166193845,60028190
2-s2.0-85166193845,60199583
2-s2.0-85165988969,60028190
2-s2.0-85165988969,60021944
2-s2.0-85168866615,60110787
2-s2.0-85168866615,129899983
2-s2.0-85168866615,60032144
2-s2.0-85168866615,60022183
2-s2.0-85149057445,60028190
2-s2.0-85149057445,60121765
2-s2.0-85149057445,60021606
2-s2.0-85149057445,60032751
2-s2.0-85169797315,60071160
2-s2.0-85169797315,60002620
2-s2.0-85169797315,60109789
2-s2.0-85169797315,60109544
2-s2.0-85169797315,60031890
2-s2.0-85169797315,60001873
2-s2.0-85169797315,60005465
2-s2.0-85169797315,60122781
2-s2.0-85159334783,60002620
2-s2.0-85159334783,60022183
2-s2.0-85159334783,60023366
2-s2.0-85143715768,60028190
2-s2.0-85143715768,60199582
2-s2.0-85160826781,60028190
2-s2.0-85160826781,60012521
2-s2.0-85160826781,60272237
2-s2.0-85160826781,60078566
2-s2.0-85151571054,60028190
2-s2.0-85151571054,60170520
2-s2.0-85151571054,60013682
2-s2.0-85143771983,60028190
2-s2.0-85143771983,60004391
2-s2.0-85147985843,60028190
2-s2.0-85147985843,60001884
2-s2.0-85166107049,60026004
2-s2.0-85166107049,60002620
2-s2.0-85166107049,60031890
2-s2.0-85166107049,60018805
2-s2.0-85166107049,120828875
2-s2.0-85166107049,125468136
2-s2.0-85166107049,60072305
2-s2.0-85152675469,60028190
2-s2.0-85159165079,60028190
2-s2.0-85159165079,60091507
2-s2.0-85139068460,60028190
2-s2.0-85139068460,60118242
2-s2.0-85164807140,60022183
2-s2.0-85164807140,60031780
2-s2.0-85148360461,60001921
2-s2.0-85148360461,60012521
2-s2.0-85148360461,60028190
2-s2.0-85148360461,60017165
2-s2.0-85150859256,60069383
2-s2.0-85150859256,60110262
2-s2.0-85150859256,60028190
2-s2.0-85165546324,60002620
2-s2.0-85165546324,114718965
2-s2.0-85165546324,60028190
2-s2.0-85164457092,60028190
2-s2.0-85164457092,60085627
2-s2.0-85152334857,60028190
2-s2.0-85152334857,60075979
2-s2.0-85131918412,60026526
2-s2.0-85131918412,60194932
2-s2.0-85131918412,60199582
2-s2.0-85153411747,60086464
2-s2.0-85153411747,60021182
2-s2.0-85153411747,60009860
2-s2.0-85153411747,60004573
2-s2.0-85153411747,60000174
2-s2.0-85153411747,60122781
2-s2.0-85153411747,60002798
2-s2.0-85163141884,60022175
2-s2.0-85163141884,60012306
2-s2.0-85163141884,60114687
2-s2.0-85163141884,60210266
2-s2.0-85163141884,60028190
2-s2.0-85163141884,60028229
2-s2.0-85141547276,60028190
2-s2.0-85141547276,60008950
2-s2.0-85141547276,60199582
2-s2.0-85141547276,60014471
2-s2.0-85168448576,60070862
2-s2.0-85168448576,60025205
2-s2.0-85152247116,60022183
2-s2.0-85167426345,60087293
2-s2.0-85167426345,60028190
2-s2.0-85167426345,60025855
2-s2.0-85167426345,114392497
2-s2.0-85145957507,60002620
2-s2.0-85145957507,60022183
2-s2.0-85167866940,60028190
2-s2.0-85168601749,60002620
2-s2.0-85168601749,60005200
2-s2.0-85147847279,60118475
2-s2.0-85147847279,60118622
2-s2.0-85147847279,60008950
2-s2.0-85147847279,60025709
2-s2.0-85147847279,60005510
2-s2.0-85147847279,60023932
2-s2.0-85147847279,60028190
2-s2.0-85147847279,60159954
2-s2.0-85151465567,60013227
2-s2.0-85151465567,60002620
2-s2.0-85170387792,60028190
2-s2.0-85151925954,60028190
2-s2.0-85151925954,121577996
2-s2.0-85138036804,60199583
2-s2.0-85138036804,60118505
2-s2.0-85160842394,60001278
2-s2.0-85160842394,129791397
2-s2.0-85160842394,60071494
2-s2.0-85160842394,60008183
2-s2.0-85160842394,115736522
2-s2.0-85160842394,60011947
2-s2.0-85160842394,60024451
2-s2.0-85160842394,60021120
2-s2.0-85160842394,60028190
2-s2.0-85142392971,60028190
2-s2.0-85142392971,60015669
2-s2.0-85142392971,60029503
2-s2.0-85166912221,60028190
2-s2.0-85166912221,60015778
2-s2.0-85161359594,60028190
2-s2.0-85161359594,60006314
2-s2.0-85161359594,60071440
2-s2.0-85162777773,60070862
2-s2.0-85162777773,60025205
2-s2.0-85147047940,60028190
2-s2.0-85147047940,60002620
2-s2.0-85169693275,60002620
2-s2.0-85151111115,60028190
2-s2.0-85151111115,60025065
2-s2.0-85151111115,60117760
2-s2.0-85144040187,60028190
2-s2.0-85144040187,60018466
2-s2.0-85140606935,60018465
2-s2.0-85140606935,60028190
2-s2.0-85140606935,60091507
2-s2.0-85140606935,60112527
2-s2.0-85166759387,60002620
2-s2.0-85166759387,60026046
2-s2.0-85166759387,130043855
2-s2.0-85166759387,60017165
2-s2.0-85147670581,60002681
2-s2.0-85147670581,60091468
2-s2.0-85147670581,60028190
2-s2.0-85147670581,60012689
2-s2.0-85147670581,60023970
2-s2.0-85148958624,60114221
2-s2.0-85148958624,60002296
2-s2.0-85148958624,60002620
2-s2.0-85148958624,60028190
2-s2.0-85148958624,111005067
2-s2.0-85148958624,60032250
2-s2.0-85165132307,60017905
2-s2.0-85165132307,60021519
2-s2.0-85165132307,60012689
2-s2.0-85165132307,60027057
2-s2.0-85165132307,60013710
2-s2.0-85165132307,60030318
2-s2.0-85165132307,60027565
2-s2.0-85165132307,100315380
2-s2.0-85165132307,60033182
2-s2.0-85165132307,60159931
2-s2.0-85149198657,60069412
2-s2.0-85149198657,60028190
2-s2.0-85149198657,60104921
2-s2.0-85149198657,60017511
2-s2.0-85160943243,60028190
2-s2.0-85160943243,60010818
2-s2.0-85160943243,60091573
2-s2.0-85165866376,60028190
2-s2.0-85165866376,113736755
2-s2.0-85165866376,60199573
2-s2.0-85165866376,60002476
2-s2.0-85166943361,60272485
2-s2.0-85166943361,60028190
2-s2.0-85153387232,60028190
2-s2.0-85153387232,60032144
2-s2.0-85153387232,60032179
2-s2.0-85153387232,60110787
2-s2.0-85153387232,129521835
2-s2.0-85153387232,60012708
2-s2.0-85150314768,60017994
2-s2.0-85150314768,60028190
2-s2.0-85150314768,60000986
2-s2.0-85150314768,60014739
2-s2.0-85162224426,60028190
2-s2.0-85162224426,60002620
2-s2.0-85162224426,60091507
2-s2.0-85123824929,60006314
2-s2.0-85123824929,60114221
2-s2.0-85123824929,60022210
2-s2.0-85123824929,60028190
2-s2.0-85123824929,60103462
2-s2.0-85123824929,60018186
2-s2.0-85123824929,60017165
2-s2.0-85146446538,60017165
2-s2.0-85146446538,60028190
2-s2.0-85164158638,60028190
2-s2.0-85164158638,60114221
2-s2.0-85164158638,60002963
2-s2.0-85158834148,60028190
2-s2.0-85145330547,60109335
2-s2.0-85145330547,60030622
2-s2.0-85145330547,60004880
2-s2.0-85145330547,124287270
2-s2.0-85145330547,60106812
2-s2.0-85145330547,60104476
2-s2.0-85145330547,60009462
2-s2.0-85145330547,60028190
2-s2.0-85145330547,60097294
2-s2.0-85159401657,60002746
2-s2.0-85159401657,60022183
2-s2.0-85159401657,60002620
2-s2.0-85159401657,60008088
2-s2.0-85159401657,60009963
2-s2.0-85143724257,60103462
2-s2.0-85143724257,60030801
2-s2.0-85143724257,60028190
2-s2.0-85166435740,60002620
2-s2.0-85166435740,60109789
2-s2.0-85166435740,60109360
2-s2.0-85166435740,128330848
2-s2.0-85166435740,60071160
2-s2.0-85166435740,60031890
2-s2.0-85166435740,60005465
2-s2.0-85169163513,60028190
2-s2.0-85157994940,60028190
2-s2.0-85161601337,60028190
2-s2.0-85161601337,60025577
2-s2.0-85161601337,60199582
2-s2.0-85161461113,60028190
2-s2.0-85161461113,60012718
2-s2.0-85161461113,128323090
2-s2.0-85161461113,60103680
2-s2.0-85149662620,60028190
2-s2.0-85149662620,60089631
2-s2.0-85149662620,60014145
2-s2.0-85149662620,60012291
2-s2.0-85165104735,60028190
2-s2.0-85165104735,60199582
2-s2.0-85165104735,60012718
2-s2.0-85165104735,60032356
2-s2.0-85165104735,60189785
2-s2.0-85148728847,60033182
2-s2.0-85148728847,60022183
2-s2.0-85149852681,60015265
2-s2.0-85149852681,60019098
2-s2.0-85149852681,60028190
2-s2.0-85149852681,112649034
2-s2.0-85140213580,60002620
2-s2.0-85163278197,60028190
2-s2.0-85148996511,60002620
2-s2.0-85158160348,60014439
2-s2.0-85158160348,60028190
2-s2.0-85167684670,60103563
2-s2.0-85167684670,60025192
2-s2.0-85167684670,60006498
2-s2.0-85167684670,60011664
2-s2.0-85167684670,60011069
2-s2.0-85167684670,60012967
2-s2.0-85153608471,60000881
2-s2.0-85153608471,60028190
2-s2.0-85153608471,60012718
2-s2.0-85153608471,60001382
2-s2.0-85153608471,60022464
2-s2.0-85164472417,60028190
2-s2.0-85164472417,60008435
2-s2.0-85166384311,60002620
2-s2.0-85166384311,60022183
2-s2.0-85165471620,60002620
2-s2.0-85144948878,60028190
2-s2.0-85144948878,60002620
2-s2.0-85160265700,60028190
2-s2.0-85165676961,60022183
2-s2.0-85165676961,60002620
2-s2.0-85165676961,60005518
2-s2.0-85165676961,60011520
2-s2.0-85146563061,60012718
2-s2.0-85146563061,60028190
2-s2.0-85139515867,60013710
2-s2.0-85139515867,60002963
2-s2.0-85139515867,60002620
2-s2.0-85161973059,60006564
2-s2.0-85161973059,122756004
2-s2.0-85161973059,60030840
2-s2.0-85162891988,60199575
2-s2.0-85162891988,60002620
2-s2.0-85162891988,60015887
2-s2.0-85162891988,60012718
2-s2.0-85168409502,60028190
2-s2.0-85168409502,60104750
2-s2.0-85168409502,60013463
2-s2.0-85153870545,124173488
2-s2.0-85153870545,60028190
2-s2.0-85169290487,60028190
2-s2.0-85146754852,60002620
2-s2.0-85146754852,60022183
2-s2.0-85146754852,60028190
2-s2.0-85146754852,60013939
2-s2.0-85166214210,60070862
2-s2.0-85166214210,60025205
2-s2.0-85166214210,60070851
2-s2.0-85166214210,60018163
2-s2.0-85149031428,60002620
2-s2.0-85149031428,60007174
2-s2.0-85149031428,60025038
2-s2.0-85150236764,60011871
2-s2.0-85150236764,60021588
2-s2.0-85150236764,60019987
2-s2.0-85150236764,60028190
2-s2.0-85163580154,108185156
2-s2.0-85163580154,60026655
2-s2.0-85163580154,60002620
2-s2.0-85163580154,60014234
2-s2.0-85163580154,106314595
2-s2.0-85163580154,60017336
2-s2.0-85163580154,60099668
2-s2.0-85163580154,102066915
2-s2.0-85163580154,113113857
2-s2.0-85163580154,60069391
2-s2.0-85134190137,60090694
2-s2.0-85134190137,60000906
2-s2.0-85134190137,60025577
2-s2.0-85134190137,60028190
2-s2.0-85152305449,60028190
2-s2.0-85152305449,60110484
2-s2.0-85152305449,124314977
2-s2.0-85152305449,60021944
2-s2.0-85152305449,60026046
2-s2.0-85152305449,60015331
2-s2.0-85152305449,60025383
2-s2.0-85152305449,60012603
2-s2.0-85164470993,60028190
2-s2.0-85166773683,60021543
2-s2.0-85166773683,60028190
2-s2.0-85150433592,60022183
2-s2.0-85150433592,60071449
2-s2.0-85150433592,107939958
2-s2.0-85150433592,60020649
2-s2.0-85150433592,60111469
2-s2.0-85150433592,60071385
2-s2.0-85150433592,60071376
2-s2.0-85150433592,109713204
2-s2.0-85150433592,60196827
2-s2.0-85150433592,60017609
2-s2.0-85150433592,60069841
2-s2.0-85168125852,60028190
2-s2.0-85169013938,60012351
2-s2.0-85169013938,60028190
2-s2.0-85169013938,60122498
2-s2.0-85169013938,60006222
2-s2.0-85169013938,60108881
2-s2.0-85169013938,60030743
2-s2.0-85152051418,60103462
2-s2.0-85152051418,60028190
2-s2.0-85142757571,60012521
2-s2.0-85142757571,60028190
2-s2.0-85161515059,60022676
2-s2.0-85161515059,60028190
2-s2.0-85161348447,60172570
2-s2.0-85161348447,60028190
2-s2.0-85146490862,60021543
2-s2.0-85146490862,60028190
2-s2.0-85146490862,102044311
2-s2.0-85152621750,60028190
2-s2.0-85152621750,60007027
2-s2.0-85168721465,60014471
2-s2.0-85168721465,60028190
2-s2.0-85149894302,60028190
2-s2.0-85149894302,60199575
2-s2.0-85148326328,60090694
2-s2.0-85148326328,60028190
2-s2.0-85148326328,60000906
2-s2.0-85134254205,60002620
2-s2.0-85134254205,60028190
2-s2.0-85151573867,60028190
2-s2.0-85151573867,60003303
2-s2.0-85169665242,60138686
2-s2.0-85169665242,60028548
2-s2.0-85169665242,60012553
2-s2.0-85169665242,60030319
2-s2.0-85169665242,60002620
2-s2.0-85169665242,60022183
2-s2.0-85169665242,60029445
2-s2.0-85169665242,106606881
2-s2.0-85169665242,60080012
2-s2.0-85169665242,60033399
2-s2.0-85165506502,60028190
2-s2.0-85165364730,60028190
2-s2.0-85165364730,60014340
2-s2.0-85165364730,106208652
2-s2.0-85141465477,60021543
2-s2.0-85141465477,60028190
2-s2.0-85141465477,60199582
2-s2.0-85148114428,60009226
2-s2.0-85148114428,130135775
2-s2.0-85148114428,60032987
2-s2.0-85148114428,60189943
2-s2.0-85148114428,60109259
2-s2.0-85148114428,60091507
2-s2.0-85166597237,60028190
2-s2.0-85166597237,124816973
2-s2.0-85165668888,60027762
2-s2.0-85165668888,60028190
2-s2.0-85168943480,60002620
2-s2.0-85168943480,60022498
2-s2.0-85168943480,60022183
2-s2.0-85168943480,60026046
2-s2.0-85152803571,60070900
2-s2.0-85152803571,60028190
2-s2.0-85152803571,60080305
2-s2.0-85149269631,60025997
2-s2.0-85149269631,129253001
2-s2.0-85149269631,129253211
2-s2.0-85149269631,60028190
2-s2.0-85149269631,129252897
2-s2.0-85152690425,60028190
2-s2.0-85152690425,60002636
2-s2.0-85152690425,60029570
2-s2.0-85152690425,60000811
2-s2.0-85152690425,60165526
2-s2.0-85152690425,60031146
2-s2.0-85152690425,60122600
2-s2.0-85152690425,60033061
2-s2.0-85152690425,60108355
2-s2.0-85152690425,60002199
2-s2.0-85152690425,60029616
2-s2.0-85153034253,60012718
2-s2.0-85153034253,60028190
2-s2.0-85147921952,60017165
2-s2.0-85147921952,60028190
2-s2.0-85159714579,60025556
2-s2.0-85159714579,60029886
2-s2.0-85159714579,60028190
2-s2.0-85147379888,60010365
2-s2.0-85147379888,60029526
2-s2.0-85147379888,60028190
2-s2.0-85147379888,60012317
2-s2.0-85159847736,60002620
2-s2.0-85159136632,60028190
2-s2.0-85159136632,118681606
2-s2.0-85159136632,60022095
2-s2.0-85165273606,60028009
2-s2.0-85165273606,60028423
2-s2.0-85165273606,60028190
2-s2.0-85165273606,117005382
2-s2.0-85165273606,100362958
2-s2.0-85165273606,60009500
2-s2.0-85165273606,60021541
2-s2.0-85165273606,60013791
2-s2.0-85165273606,60016521
2-s2.0-85165273606,60071359
2-s2.0-85167655337,60022183
2-s2.0-85136546543,60031780
2-s2.0-85136546543,60001727
2-s2.0-85136546543,60002620
2-s2.0-85136546543,60028190
2-s2.0-85151961205,60002620
2-s2.0-85146813633,60071160
2-s2.0-85146813633,60109792
2-s2.0-85146813633,60002620
2-s2.0-85146813633,60109789
2-s2.0-85146813633,123395880
2-s2.0-85146813633,60031890
2-s2.0-85146813633,60018805
2-s2.0-85165033462,60002620
2-s2.0-85165033462,60025370
2-s2.0-85165033462,60012718
2-s2.0-85165033462,60015728
2-s2.0-85165033462,60018805
2-s2.0-85165033462,60031890
2-s2.0-85165033462,60005465
2-s2.0-85159371561,60028333
2-s2.0-85159371561,60002620
2-s2.0-85159371561,60022183
2-s2.0-85159371561,60088314
2-s2.0-85159371561,60017958
